,source,target
60370,35222,29853
60371,35222,21825
60372,35222,39047
60373,35222,37741
60374,35222,39425
60375,14133,28035
60376,14133,8547
60377,14133,7507
60378,14133,29706
60379,14133,31746
60380,24555,40797
60381,24555,15487
60382,24555,27622
60383,24555,38577
60384,1388,26274
60385,26274,37105
60386,26274,33774
60387,1389,10584
60388,1389,6878
60389,1389,9458
60390,1389,33667
60391,10584,19001
60392,10584,35004
60393,10584,38995
60394,10584,39134
60395,10584,10664
60396,6878,1674
60397,6878,35253
60398,6878,10185
60399,6878,33667
60400,6878,40430
60401,6878,11209
60402,6878,24160
60403,6878,30340
60404,6878,22288
60405,6878,13360
60406,9458,5921
60407,9458,14299
60408,9458,24160
60409,9458,11368
60410,33667,9599
60411,33667,9686
60412,33667,33174
60413,33667,11583
60414,33667,12661
60415,33667,40430
60416,1390,11783
60417,11783,4127
60418,11783,5661
60419,11783,6466
60420,11783,7918
60421,11783,24517
60422,11783,15261
60423,11783,17980
60424,11783,25708
60425,1391,11252
60426,1391,13237
60427,11252,4139
60428,11252,5187
60429,11252,35720
60430,11252,39983
60431,11252,15841
60432,11252,35975
60433,13237,4692
60434,13237,22497
60435,40797,15254
60436,40797,10108
60437,40797,9361
60438,40797,34559
60439,40797,8017
60440,15254,1533
60441,15254,15606
60442,15254,23620
60443,10108,9361
60444,10108,30910
60445,10108,37855
60446,10108,14173
60447,9361,8061
60448,9361,14097
60449,9361,23250
60450,9361,33004
60451,9361,19833
60452,9361,21141
60453,9361,21586
60454,9361,14173
60455,9361,10836
60456,9361,16462
60457,9361,39470
60458,9361,32878
60459,9361,28504
60460,9361,30410
60461,9361,14066
60462,34559,19957
60463,8017,28744
60464,8017,41019
60465,8017,9167
60466,8017,18423
60467,8017,22474
60468,8017,8171
60469,8017,25528
60470,8017,17150
60471,8017,23694
60472,8017,16139
60473,8017,24491
60474,8017,37362
60475,8017,30644
60476,1392,33972
60477,33972,14110
60478,33972,11682
60479,33972,29987
60480,33972,5515
60481,1393,31904
60482,1393,1576
60483,1393,9028
60484,1393,8733
60485,31904,10394
60486,31904,13790
60487,31904,14390
60488,31904,31496
60489,31904,40141
60490,1576,10951
60491,1576,15272
60492,1576,28879
60493,1576,31794
60494,1576,17005
60495,1576,25742
60496,1576,5181
60497,9028,13203
60498,9028,39867
60499,8733,9427
60500,8733,9398
60501,8733,27044
60502,8733,36401
60503,8733,15876
60504,35130,10548
60505,35130,16464
60506,35130,23298
60507,35130,28212
60508,25420,4316
60509,25420,6144
60510,25420,8859
60511,25420,9775
60512,25420,16076
60513,25420,21712
60514,25420,21821
60515,25420,258
60516,25420,37255
60517,25420,31338
60518,25420,31309
60519,13346,7883
60520,13346,8950
60521,13346,9874
60522,13346,31286
60523,13346,20241
60524,13346,40273
60525,20619,13971
60526,20619,6924
60527,20619,16059
60528,20619,34077
60529,20619,35721
60530,20619,26587
60531,20619,32443
60532,20619,39352
60533,20619,22134
60534,20619,26858
60535,20619,28759
60536,20619,32651
60537,1395,9492
60538,9492,2671
60539,1396,27183
60540,1396,13298
60541,27183,4772
60542,27183,10110
60543,27183,18744
60544,27183,32754
60545,1397,7683
60546,7683,3647
60547,7683,40059
60548,7683,17520
60549,7683,29300
60550,7683,15395
60551,7683,30197
60552,7683,23449
60553,21716,4199
60554,21716,8879
60555,21716,39345
60556,21716,34076
60557,30641,3248
60558,30641,8388
60559,30641,8944
60560,30641,27729
60561,30641,38509
60562,22861,9070
60563,22861,12391
60564,22861,34160
60565,22861,39985
60566,22861,23969
60567,29295,3050
60568,29295,10730
60569,29295,11063
60570,29295,14738
60571,29295,16986
60572,29295,18946
60573,29295,20860
60574,29295,24415
60575,29295,37195
60576,29295,17106
60577,37692,8182
60578,37692,31951
60579,37692,1717
60580,37692,28571
60581,37692,29840
60582,37692,33904
60583,37692,39145
60584,30735,3610
60585,30735,6376
60586,30735,10953
60587,30735,14022
60588,30735,39303
60589,31395,19799
60590,31395,39004
60591,31395,28846
60592,37089,6376
60593,37089,6962
60594,37089,7239
60595,37089,21114
60596,37089,24952
60597,37089,17237
60598,37089,19557
60599,37089,41129
60600,20032,16229
60601,20032,19695
60602,20032,38102
60603,20032,36911
60604,20032,25237
60605,31496,3701
60606,31496,10314
60607,31496,11797
60608,31496,39265
60609,31496,41063
60610,31496,32936
60611,9107,24323
60612,9107,11021
60613,9107,29309
60614,12375,4146
60615,12375,7183
60616,12375,11882
60617,12375,34501
60618,12375,40492
60619,12375,30714
60620,12375,39769
60621,12375,27587
60622,7714,24441
60623,7714,31622
60624,3224,19198
60625,3224,37197
60626,3224,38093
60627,3224,41127
60628,3224,35592
60629,2389,21284
60630,2389,35376
60631,2389,25826
60632,2389,19272
60633,2389,25670
60634,18731,30022
60635,1399,16834
60636,1399,7395
60637,16834,35573
60638,7395,3242
60639,7395,3705
60640,7395,4411
60641,7395,4472
60642,7395,4634
60643,7395,4832
60644,7395,6689
60645,7395,7240
60646,7395,12989
60647,7395,25589
60648,7395,37192
60649,7395,14679
60650,7395,34982
60651,7395,18058
60652,7395,16922
60653,7395,12583
60654,7395,19792
60655,7395,10617
60656,7395,37584
60657,7395,29449
60658,7395,34424
60659,7395,11842
60660,7395,35962
60661,7395,25215
60662,7395,26200
60663,7395,29494
60664,7395,37260
60665,7395,36164
60666,1400,39324
60667,1400,32258
60668,1400,18886
60669,32258,14019
60670,32258,17214
60671,18886,9350
60672,18886,17598
60673,18886,40312
60674,18886,19464
60675,18886,27448
60676,18886,25276
60677,1401,972
60678,1401,2520
60679,1401,30154
60680,1401,4711
60681,972,4662
60682,30154,27862
60683,30154,13598
60684,30154,14258
60685,4711,24556
60686,40878,13145
60687,40878,29625
60688,40878,35256
60689,40878,17008
60690,40878,3733
60691,40878,14569
60692,40878,12806
60693,40878,18492
60694,40878,31927
60695,40878,12850
60696,40878,2949
60697,40878,14905
60698,40878,3977
60699,40878,32831
60700,40878,25160
60701,40878,31286
60702,40878,5790
60703,40878,17942
60704,40878,14029
60705,40878,15700
60706,40878,41055
60707,40878,22212
60708,40878,39936
60709,40878,34697
60710,40878,12588
60711,40878,18479
60712,40878,24703
60713,13145,3733
60714,13145,8592
60715,13145,9535
60716,13145,20023
60717,13145,34433
60718,35256,26925
60719,35256,38575
60720,35256,22571
60721,35256,31325
60722,35256,22157
60723,35256,30933
60724,17008,12806
60725,17008,39334
60726,17008,32917
60727,17008,33672
60728,3733,20040
60729,3733,31286
60730,3733,9847
60731,3733,34433
60732,14569,3887
60733,14569,3977
60734,14569,8162
60735,14569,19040
60736,14569,29284
60737,14569,20064
60738,14569,11462
60739,14569,18664
60740,14569,32188
60741,12806,2949
60742,12806,11090
60743,12806,20914
60744,12806,33672
60745,12806,39660
60746,18492,1948
60747,18492,8165
60748,18492,8753
60749,18492,13136
60750,18492,13842
60751,18492,14211
60752,18492,14966
60753,18492,37514
60754,18492,31066
60755,18492,22432
60756,18492,37907
60757,18492,24647
60758,12850,5013
60759,12850,9213
60760,12850,9688
60761,12850,9843
60762,12850,10760
60763,12850,36600
60764,12850,21565
60765,12850,33855
60766,12850,25796
60767,2949,37545
60768,2949,6917
60769,2949,18069
60770,2949,18553
60771,2949,6925
60772,2949,3977
60773,3977,14998
60774,3977,30493
60775,3977,24194
60776,3977,28155
60777,3977,9311
60778,3977,12588
60779,3977,12366
60780,3977,22534
60781,3977,33482
60782,3977,24703
60783,3977,27836
60784,32831,11267
60785,32831,18763
60786,32831,19330
60787,32831,36841
60788,25160,30908
60789,25160,19940
60790,25160,22788
60791,25160,25834
60792,31286,1657
60793,31286,3862
60794,31286,8752
60795,31286,29125
60796,31286,23439
60797,31286,23986
60798,31286,40273
60799,31286,34433
60800,5790,38649
60801,5790,33792
60802,5790,35767
60803,5790,22699
60804,5790,7894
60805,5790,12777
60806,14029,3352
60807,14029,10721
60808,14029,13658
60809,14029,15777
60810,14029,9671
60811,15700,13236
60812,15700,22212
60813,15700,30908
60814,15700,18553
60815,15700,20299
60816,41055,29202
60817,41055,5146
60818,41055,17720
60819,41055,2948
60820,41055,29058
60821,22212,8938
60822,22212,14256
60823,22212,22653
60824,22212,26760
60825,22212,39356
60826,22212,34811
60827,22212,36272
60828,39936,7215
60829,39936,9168
60830,39936,12218
60831,39936,29395
60832,39936,31933
60833,34697,31892
60834,34697,6589
60835,34697,20546
60836,34697,21643
60837,34697,25889
60838,34697,35249
60839,34697,38124
60840,12588,31781
60841,12588,7194
60842,12588,22343
60843,12588,21019
60844,12588,25508
60845,12588,38124
60846,18479,8165
60847,18479,38233
60848,24703,6677
60849,24703,6813
60850,24703,28155
60851,1402,5471
60852,1402,20606
60853,1402,36718
60854,1402,2761
60855,5471,36718
60856,5471,36235
60857,5471,11906
60858,5471,35947
60859,5471,19690
60860,20606,36718
60861,20606,11906
60862,20606,7927
60863,36718,37429
60864,36718,6206
60865,36718,33007
60866,36718,28523
60867,36718,9073
60868,36718,18240
60869,36718,32029
60870,36718,11906
60871,36718,37253
60872,2761,37345
60873,2761,7927
60874,2761,33323
60875,2761,35116
60876,2761,19690
60877,1403,39319
60878,1403,5352
60879,1403,25955
60880,1403,21673
60881,1403,32139
60882,39319,10365
60883,39319,19324
60884,39319,25476
60885,39319,4846
60886,5352,5210
60887,5352,7711
60888,5352,34343
60889,5352,23477
60890,5352,26909
60891,5352,14583
60892,5352,33670
60893,5352,38859
60894,25955,4335
60895,25955,5348
60896,25955,8436
60897,25955,8797
60898,25955,12828
60899,25955,13210
60900,25955,22674
60901,25955,27678
60902,25955,20900
60903,25955,21659
60904,25955,31217
60905,25955,30122
60906,25955,10208
60907,25955,36511
60908,25955,26890
60909,25955,30325
60910,21673,25824
60911,21673,6600
60912,21673,6719
60913,21673,7484
60914,21673,9686
60915,21673,8562
60916,21673,15556
60917,21673,17790
60918,21673,20413
60919,21673,34637
60920,21673,26410
60921,21673,27424
60922,21673,22730
60923,21673,39728
60924,21673,40276
60925,21673,37372
60926,21673,7055
60927,32139,5344
60928,32139,7280
60929,32139,41522
60930,32139,23599
60931,32139,33935
60932,32139,39154
60933,32139,26116
60934,32139,18835
60935,32139,41147
60936,32139,27013
60937,1404,37398
60938,1404,14485
60939,1404,24750
60940,1404,33046
60941,1404,30263
60942,1404,14538
60943,1404,37371
60944,1404,28626
60945,37398,2235
60946,37398,31193
60947,37398,23232
60948,37398,24380
60949,37398,24197
60950,37398,25346
60951,37398,38556
60952,37398,39204
60953,14485,3183
60954,14485,5721
60955,14485,6844
60956,14485,7407
60957,14485,35122
60958,14485,39645
60959,14485,31001
60960,14485,39357
60961,24750,22839
60962,24750,24197
60963,24750,30786
60964,24750,38038
60965,24750,27859
60966,33046,20203
60967,33046,20735
60968,33046,38556
60969,33046,38038
60970,30263,7708
60971,30263,10099
60972,30263,19434
60973,30263,21552
60974,30263,22790
60975,30263,25548
60976,30263,26420
60977,30263,27805
60978,30263,39645
60979,30263,38756
60980,30263,32042
60981,14538,28626
60982,14538,6927
60983,14538,21659
60984,14538,17858
60985,37371,15774
60986,37371,40184
60987,37371,34344
60988,37371,41271
60989,28626,33600
60990,28626,12017
60991,28626,21659
60992,28626,33160
60993,28626,12689
60994,28626,16836
60995,28626,34350
60996,28626,32042
60997,28626,20895
60998,28626,10099
60999,1405,5893
61000,5893,4908
61001,5893,13118
61002,1406,17501
61003,1406,13863
61004,17501,2103
61005,17501,37234
61006,17501,15825
61007,17501,17195
61008,17501,38136
61009,17501,20314
61010,13863,2103
61011,13863,37234
61012,13863,17195
61013,13863,25917
61014,13863,14260
61015,13863,15825
61016,13863,19237
61017,13863,38136
61018,1407,18442
61019,18442,27167
61020,18442,3794
61021,18442,33444
61022,18442,30369
61023,1408,31714
61024,1408,41160
61025,1408,37979
61026,1408,20110
61027,1408,10421
61028,1408,34629
61029,1408,21599
61030,1408,9925
61031,1408,28097
61032,1408,13563
61033,1408,23886
61034,1408,5418
61035,1408,4993
61036,41160,1620
61037,41160,2803
61038,41160,9278
61039,41160,31568
61040,41160,23886
61041,41160,26978
61042,41160,10421
61043,41160,37979
61044,37979,13563
61045,37979,18720
61046,37979,23886
61047,37979,9233
61048,20110,4993
61049,20110,5418
61050,20110,13563
61051,20110,22126
61052,10421,5418
61053,10421,21439
61054,10421,28097
61055,34629,2803
61056,34629,4993
61057,34629,20414
61058,34629,23886
61059,34629,28097
61060,21599,4993
61061,21599,13563
61062,21599,31568
61063,21599,28097
61064,28097,5418
61065,28097,12170
61066,28097,31568
61067,28097,9233
61068,28097,41553
61069,13563,4993
61070,13563,18720
61071,13563,23886
61072,23886,3008
61073,23886,5418
61074,23886,7336
61075,5418,3008
61076,5418,6267
61077,5418,9278
61078,5418,18028
61079,5418,7336
61080,5418,5841
61081,5418,37812
61082,5418,7621
61083,5418,12170
61084,5418,25957
61085,5418,15745
61086,4993,27882
61087,4993,34718
61088,4993,11350
61089,4993,10954
61090,4993,5966
61091,4993,18720
61092,4993,15745
61093,4993,23583
61094,3513,27587
61095,848,20553
61096,848,39951
61097,848,20666
61098,20553,12306
61099,20553,14849
61100,20553,37660
61101,20553,11211
61102,20553,32879
61103,20553,26361
61104,20553,39951
61105,1410,33177
61106,33177,3630
61107,33177,4246
61108,33177,1652
61109,33177,18952
61110,33177,31933
61111,33177,29217
61112,33177,22961
61113,8148,25201
61114,8148,40886
61115,8148,16549
61116,26425,6212
61117,26425,12040
61118,26425,23467
61119,26425,39555
61120,4472,13364
61121,4472,13580
61122,4472,5433
61123,4472,35810
61124,4472,11592
61125,4472,9265
61126,4472,19993
61127,37584,5511
61128,37584,11842
61129,37584,19735
61130,37584,21626
61131,12953,4411
61132,12953,6212
61133,12953,7240
61134,12953,11592
61135,12953,11842
61136,12953,32194
61137,12953,36661
61138,12953,19792
61139,12953,39099
61140,12953,39555
61141,12953,29449
61142,12953,32344
61143,12953,35024
61144,12953,29494
61145,12953,17711
61146,5511,11842
61147,5511,29449
61148,5511,29494
61149,5511,38645
61150,5511,9265
61151,20659,3696
61152,20659,37791
61153,20659,21234
61154,20659,11937
61155,20659,5585
61156,20659,32721
61157,20659,38059
61158,20659,16855
61159,1412,2855
61160,1412,6815
61161,1412,21392
61162,1412,26684
61163,1412,20126
61164,1412,17669
61165,1412,26985
61166,1412,8295
61167,1412,14552
61168,2855,8925
61169,2855,28491
61170,2855,4027
61171,2855,31013
61172,6815,13394
61173,6815,26985
61174,6815,36130
61175,21392,7315
61176,21392,8363
61177,21392,36194
61178,21392,12818
61179,21392,16249
61180,21392,16940
61181,21392,22402
61182,21392,26985
61183,21392,33689
61184,21392,17551
61185,26684,1847
61186,26684,13033
61187,26684,17669
61188,20126,9532
61189,20126,29946
61190,17669,23931
61191,17669,39884
61192,26985,5184
61193,8295,25621
61194,8295,16620
61195,8295,9723
61196,8295,11797
61197,14552,9118
61198,14552,36626
61199,14552,21402
61200,38746,13123
61201,38746,25383
61202,38746,12949
61203,13123,11491
61204,13123,25887
61205,13123,36848
61206,13123,22619
61207,13123,38623
61208,13123,27145
61209,13123,26163
61210,13123,28415
61211,13123,38386
61212,13123,31899
61213,25383,12404
61214,25383,22906
61215,25383,34378
61216,12949,2324
61217,12949,3557
61218,12949,9866
61219,1413,3886
61220,1413,8338
61221,1413,1458
61222,3886,3331
61223,3886,10638
61224,3886,22991
61225,3886,18661
61226,3886,9175
61227,3886,8529
61228,3886,7329
61229,3886,13656
61230,3886,31946
61231,3886,38959
61232,3886,35437
61233,3886,32742
61234,3886,8279
61235,3886,10255
61236,3886,10718
61237,3886,24879
61238,3886,41646
61239,3886,29217
61240,3886,37798
61241,3886,36903
61242,3886,36715
61243,1458,20795
61244,1458,36069
61245,1458,5040
61246,1458,4258
61247,1458,33747
61248,1414,38677
61249,1414,17758
61250,38677,8039
61251,38677,26102
61252,38677,25502
61253,38677,24536
61254,38677,39997
61255,38677,18543
61256,38677,26914
61257,38677,34491
61258,17758,24536
61259,17758,18543
61260,17758,31104
61261,17758,28628
61262,17758,34491
61263,20474,4950
61264,20474,10618
61265,20474,19909
61266,20474,27567
61267,4950,15216
61268,4950,22090
61269,4950,19201
61270,4950,31586
61271,4950,10424
61272,4950,4956
61273,10618,5539
61274,10618,29715
61275,10618,28644
61276,10618,11390
61277,10618,32982
61278,10618,23009
61279,10618,25359
61280,19909,10610
61281,27567,3237
61282,27567,3605
61283,27567,4540
61284,27567,6817
61285,27567,8413
61286,27567,17593
61287,27567,21691
61288,27567,24886
61289,27567,26237
61290,27567,27153
61291,27567,27292
61292,27567,33577
61293,27567,4456
61294,27567,28517
61295,27567,2168
61296,27567,39136
61297,27567,37742
61298,27567,32962
61299,27567,30155
61300,27567,33559
61301,1416,27794
61302,1416,39151
61303,1416,8844
61304,1416,28135
61305,1416,17790
61306,27794,5464
61307,39151,5464
61308,39151,15835
61309,39151,17790
61310,39151,20961
61311,39151,40766
61312,8844,39336
61313,8844,36687
61314,8844,36571
61315,28135,2699
61316,28135,36571
61317,28135,28847
61318,28135,17790
61319,17790,5464
61320,17790,15873
61321,17790,37648
61322,1417,22424
61323,1417,3338
61324,1417,31579
61325,1417,8898
61326,22424,8496
61327,3338,31579
61328,3338,18708
61329,3338,40691
61330,3338,34785
61331,3338,33693
61332,3338,25933
61333,3338,29173
61334,31579,2861
61335,31579,7978
61336,31579,14759
61337,31579,33867
61338,31579,686
61339,31579,15721
61340,31579,13794
61341,31579,16551
61342,31579,39856
61343,31579,17286
61344,31579,30317
61345,31579,37977
61346,31579,14163
61347,31579,33605
61348,8898,3361
61349,8898,6490
61350,8898,6968
61351,1418,36884
61352,1418,14100
61353,1418,9118
61354,1418,37670
61355,1418,30314
61356,1418,38440
61357,1418,29704
61358,1418,33207
61359,1418,35200
61360,1418,4581
61361,36884,3316
61362,36884,4224
61363,36884,22485
61364,36884,24825
61365,14100,9118
61366,14100,9574
61367,14100,30314
61368,14100,22713
61369,14100,11712
61370,14100,31924
61371,9118,3976
61372,9118,4294
61373,9118,41329
61374,9118,7278
61375,9118,17845
61376,9118,33800
61377,9118,6775
61378,9118,41475
61379,9118,32383
61380,9118,38440
61381,9118,23840
61382,9118,30274
61383,9118,15238
61384,37670,6186
61385,37670,8848
61386,37670,11119
61387,37670,29704
61388,37670,17409
61389,37670,3055
61390,37670,14281
61391,37670,21097
61392,37670,38302
61393,37670,25752
61394,30314,4585
61395,30314,9743
61396,30314,35294
61397,30314,22713
61398,30314,27351
61399,30314,33800
61400,30314,35200
61401,38440,4359
61402,38440,41329
61403,38440,9973
61404,38440,10201
61405,38440,13160
61406,38440,23354
61407,38440,24208
61408,38440,35200
61409,29704,3316
61410,29704,41475
61411,35200,3976
61412,35200,5173
61413,35200,9574
61414,35200,15238
61415,35200,15527
61416,35200,21445
61417,35200,23354
61418,35200,23840
61419,35200,26705
61420,35200,27351
61421,35200,35449
61422,35200,34824
61423,35200,40605
61424,4581,41475
61425,4581,16369
61426,4581,40580
61427,4581,12703
61428,4581,22713
61429,4581,15527
61430,4581,33561
61431,1419,9724
61432,1419,24929
61433,1419,31547
61434,1419,8520
61435,1419,30625
61436,1419,17142
61437,24929,23978
61438,31547,12586
61439,30625,1744
61440,30625,19474
61441,30625,21552
61442,30625,23186
61443,30625,24012
61444,30625,25847
61445,30625,28345
61446,30625,29337
61447,30625,36659
61448,30625,32179
61449,30625,38328
61450,30625,35351
61451,30625,6414
61452,30625,39986
61453,17142,16705
61454,17142,28467
61455,12582,33466
61456,1421,31639
61457,1421,14084
61458,1421,8530
61459,1421,7742
61460,1421,820
61461,1421,18557
61462,31639,820
61463,31639,5592
61464,31639,19594
61465,31639,16964
61466,31639,22379
61467,31639,23526
61468,31639,32754
61469,31639,41337
61470,14084,5883
61471,14084,12313
61472,14084,36868
61473,14084,39958
61474,14084,8530
61475,14084,23365
61476,14084,35206
61477,8530,2560
61478,8530,4064
61479,8530,12313
61480,8530,38930
61481,8530,18744
61482,8530,32754
61483,8530,31389
61484,8530,35206
61485,7742,4064
61486,7742,5827
61487,7742,31389
61488,7742,29043
61489,7742,22379
61490,7742,16821
61491,820,6849
61492,820,23526
61493,820,24264
61494,820,16964
61495,820,30301
61496,820,17560
61497,820,38568
61498,820,9327
61499,820,38321
61500,18557,11959
61501,18557,13043
61502,18557,16821
61503,18557,32754
61504,18557,22379
61505,16812,39320
61506,1547,5601
61507,1547,2016
61508,1547,35566
61509,1547,16306
61510,35566,5601
61511,35566,7601
61512,39320,3640
61513,39320,6080
61514,39320,9932
61515,39320,12122
61516,39320,16751
61517,39320,18596
61518,39320,23674
61519,39320,25988
61520,39320,27821
61521,39320,30290
61522,39320,40690
61523,39320,41317
61524,39320,39761
61525,39320,40417
61526,4914,28583
61527,1424,7303
61528,1424,14036
61529,1424,4146
61530,1424,36738
61531,7303,37938
61532,7303,3394
61533,7303,37842
61534,7303,37106
61535,7303,34289
61536,7303,28529
61537,7303,36738
61538,14036,5522
61539,14036,13453
61540,4146,36803
61541,4146,16008
61542,4146,10718
61543,4146,14486
61544,4146,27332
61545,4146,11882
61546,4146,1044
61547,36738,1544
61548,36738,11882
61549,36738,9478
61550,36738,11921
61551,36738,29434
61552,36738,41600
61553,36738,39769
61554,13551,22671
61555,13551,32479
61556,13551,11504
61557,22671,40088
61558,22671,29737
61559,22671,17225
61560,32479,32657
61561,11504,9774
61562,11504,26770
61563,11504,27769
61564,11504,21554
61565,11504,28201
61566,11504,19361
61567,1426,24915
61568,1426,26896
61569,1426,1728
61570,1426,33037
61571,1426,34565
61572,1426,13929
61573,1426,13009
61574,1426,14367
61575,1426,24983
61576,1426,3062
61577,24915,4347
61578,24915,4357
61579,24915,38347
61580,24915,11115
61581,24915,12525
61582,24915,15787
61583,24915,26951
61584,24915,30287
61585,24915,31805
61586,26896,36931
61587,26896,16116
61588,33037,15525
61589,33037,19177
61590,33037,7705
61591,33037,30364
61592,34565,4805
61593,34565,3829
61594,34565,12122
61595,34565,12584
61596,34565,14864
61597,34565,24857
61598,34565,26802
61599,34565,41532
61600,13929,3831
61601,13929,5473
61602,13929,12909
61603,13929,21366
61604,13929,36131
61605,13929,24598
61606,13929,39534
61607,13929,8940
61608,13929,24542
61609,13009,28391
61610,13009,7620
61611,13009,24248
61612,13009,25265
61613,14367,7278
61614,14367,15227
61615,14367,14138
61616,14367,17611
61617,14367,30156
61618,14367,41548
61619,14367,31410
61620,14367,32497
61621,24983,3642
61622,24983,9654
61623,24983,16936
61624,24983,31957
61625,24983,39250
61626,24983,39899
61627,24983,39237
61628,24983,36223
61629,24983,40004
61630,24983,26307
61631,3062,38365
61632,1427,21875
61633,1427,24866
61634,1427,36662
61635,1427,28245
61636,1427,13076
61637,1427,37935
61638,1427,26287
61639,1427,33204
61640,1427,11298
61641,1427,24904
61642,1427,40015
61643,1427,34607
61644,1427,30936
61645,21875,39755
61646,21875,33204
61647,21875,30967
61648,21875,24904
61649,24866,2482
61650,24866,3559
61651,24866,11299
61652,24866,22366
61653,24866,34287
61654,24866,27757
61655,24866,31147
61656,24866,40015
61657,24866,27434
61658,36662,22492
61659,36662,11087
61660,36662,17814
61661,36662,20976
61662,36662,14218
61663,36662,26902
61664,36662,27757
61665,36662,28245
61666,36662,31414
61667,36662,31787
61668,36662,5484
61669,36662,40704
61670,28245,12376
61671,28245,17775
61672,28245,31289
61673,28245,41002
61674,28245,33062
61675,28245,36286
61676,28245,32351
61677,28245,33204
61678,13076,4708
61679,13076,10356
61680,13076,31482
61681,13076,13360
61682,37935,2985
61683,37935,9255
61684,37935,9708
61685,37935,10754
61686,37935,24547
61687,37935,5484
61688,26287,5368
61689,26287,11298
61690,26287,18617
61691,26287,22988
61692,33204,26805
61693,33204,36491
61694,33204,40015
61695,11298,2482
61696,11298,4293
61697,11298,22492
61698,11298,36191
61699,11298,16514
61700,11298,16199
61701,11298,23495
61702,11298,11515
61703,24904,17494
61704,24904,23352
61705,24904,40549
61706,24904,30967
61707,24904,40015
61708,40015,40549
61709,34607,28140
61710,34607,36084
61711,30936,17814
61712,30936,21403
61713,30936,21640
61714,30936,23550
61715,30936,26232
61716,30936,30020
61717,30936,27311
61718,20475,35022
61719,35022,2243
61720,35022,5113
61721,35022,5200
61722,35022,6319
61723,35022,7925
61724,35022,11407
61725,35022,17315
61726,35022,18123
61727,35022,24455
61728,35022,27901
61729,35022,28596
61730,35022,40857
61731,35022,36749
61732,35022,3662
61733,35022,953
61734,27706,37787
61735,27706,34995
61736,27706,11198
61737,27706,12623
61738,27706,30916
61739,37787,5813
61740,37787,10071
61741,37787,37528
61742,37787,39649
61743,34995,11010
61744,34995,13211
61745,34995,9436
61746,34995,23315
61747,34995,29209
61748,34995,30916
61749,34995,39399
61750,11198,3942
61751,11198,19484
61752,11198,22827
61753,11198,25435
61754,11198,20396
61755,11198,15900
61756,11198,23093
61757,11198,20024
61758,11198,30278
61759,11198,25564
61760,11198,17929
61761,11198,27014
61762,12623,37528
61763,12623,14622
61764,12623,14533
61765,12623,27014
61766,30916,3156
61767,30916,33322
61768,30916,5094
61769,30916,16642
61770,30916,12272
61771,30916,14038
61772,30916,14622
61773,30916,17178
61774,30916,20585
61775,30916,38983
61776,30916,27789
61777,30916,30347
61778,30916,34381
61779,30916,34203
61780,30916,35785
61781,1429,18592
61782,1429,4326
61783,1429,24676
61784,18592,38145
61785,18592,10859
61786,18592,25493
61787,18592,33485
61788,4326,31926
61789,24676,1530
61790,24676,12598
61791,24676,16620
61792,24676,21883
61793,24676,38392
61794,31869,9187
61795,31869,31799
61796,31869,27713
61797,31869,40546
61798,31869,32232
61799,31869,33235
61800,24761,8401
61801,24761,9187
61802,24761,8688
61803,24761,12832
61804,24761,22789
61805,24761,31778
61806,24761,31799
61807,24761,40970
61808,24761,27256
61809,24761,30622
61810,24761,32875
61811,24761,26338
61812,24474,3291
61813,24474,15430
61814,24474,22494
61815,24474,16624
61816,24474,19961
61817,24474,27922
61818,6492,19991
61819,6492,20546
61820,6492,35179
61821,6492,23396
61822,6492,29378
61823,6492,32016
61824,6492,26397
61825,6492,29077
61826,6492,37485
61827,6492,41743
61828,33959,3241
61829,33959,35673
61830,33959,5467
61831,33959,28485
61832,33959,7977
61833,33959,12727
61834,33959,14227
61835,33959,27713
61836,33959,32510
61837,33959,36595
61838,33959,24106
61839,3291,2214
61840,3291,2763
61841,3291,12612
61842,3291,24359
61843,3291,8988
61844,3291,41025
61845,3291,33481
61846,3291,32507
61847,3291,19961
61848,3291,23367
61849,22494,4856
61850,22494,26625
61851,22494,27713
61852,22494,27256
61853,22494,16379
61854,22494,38401
61855,22494,24261
61856,22494,1981
61857,38553,2435
61858,38553,8279
61859,38553,11636
61860,38553,29897
61861,38553,22682
61862,38553,24261
61863,38553,31948
61864,38553,33636
61865,38553,32232
61866,38553,38435
61867,33481,4232
61868,33481,7029
61869,33481,7706
61870,33481,9187
61871,33481,15430
61872,33481,19961
61873,33481,18932
61874,33481,27038
61875,33481,29719
61876,33481,30675
61877,33481,34363
61878,33481,36329
61879,33481,39413
61880,33481,38435
61881,34363,2629
61882,34363,12612
61883,34363,16230
61884,34363,19961
61885,34363,26338
61886,34363,39413
61887,34363,34528
61888,34363,38435
61889,34363,33235
61890,34363,40994
61891,4232,2763
61892,4232,40994
61893,24549,6545
61894,24549,12400
61895,24549,12553
61896,24549,12725
61897,24549,7584
61898,24549,17720
61899,24549,39201
61900,24549,38035
61901,22547,4423
61902,22547,30771
61903,22547,29719
61904,10712,7029
61905,10712,9187
61906,10712,35786
61907,10712,24106
61908,10712,24261
61909,10712,21196
61910,10712,24359
61911,10712,18932
61912,10712,38435
61913,10712,40994
61914,10712,27922
61915,17509,12478
61916,17509,22076
61917,17509,26458
61918,11636,20075
61919,11636,41730
61920,11636,22682
61921,11636,30421
61922,11636,40994
61923,11636,39542
61924,38435,2185
61925,38435,2901
61926,38435,16624
